0.47111,-4.4991,-2.3563,-60.594,50.127,29.212,-18.527
6.8275,-1.1303,2.6192,-72.064,56.898,75.048,-128.78
-7.0511,-4.1474,4.2077,14.171,16.395,52.623,-126.73
-7.1156,-2.8602,0.22555,-48.279,1.6595,67.165,-54.149
3.3417,-9.7994,-4.3536,-57.615,13.032,-1.7647,-66.048
-0.30842,-6.7484,1.8353,-86.941,-2.6593,-1.674,-53.341
8.4153,-5.1254,-3.0275,-0.95625,70.753,52.103,-4.0665
-3.0358,4.2431,3.4915,10.346,30.803,57.751,-2.9182
-1.385,3.6151,-2.4187,-64.263,29.574,80.179,-11.33
-1.7975,5.8713,1.0957,-41.831,-15.537,58.258,-109.67
3.6342,2.7128,-2.6289,-76.216,60.06,-20.815,-11.632
9.8578,6.0734,-1.2262,3.1308,1.8204,51.914,-75.644
-1.2229,1.5472,4.1182,-80.742,10.885,70.989,-115.42
5.9019,-3.9028,-2.3939,-13.498,0.8432,26.083,-24.65
5.149,-3.3034,-2.9247,-60.708,63.923,7.5093,-100.22
-0.043168,-2.6121,-1.0236,-3.0924,-6.6033,-4.9401,-15.72
-8.4977,-1.993,2.8296,-16.324,-13.046,59.446,-68.256
6.3679,6.4577,1.9256,-0.8056,-23.106,-6.6563,-109.38
5.5101,-7.7684,1.3156,-31.375,45.848,-22.342,-123.59
-2.2307,3.2369,3.3376,-30.699,54.618,46.71,-78.96
-9.397,2.0324,3.6365,-34.771,11.826,3.0469,-63.648
-2.9896,-3.0031,4.5686,-68.198,-12.869,18.681,-76.056
7.1721,-7.0704,2.6445,-31.973,2.7777,4.2161,-18.641
4.229,-6.3377,2.2806,-20.69,76.823,-16.977,-87.102
4.5881,4.1351,-1.7398,-61.401,74.95,-23.092,-32.342
-7.2014,-4.8968,-2.419,-65.539,34.309,72.311,-58.64
-6.3772,2.8384,-3.4301,-76.916,21.038,-25.318,-122.38
-4.0094,4.7126,-1.6914,-76.413,-11.652,52.024,-93.653
8.1779,-4.1292,3.1236,-68.228,0.20855,9.4216,-71.446
-1.5494,9.4658,2.5178,-8.9319,69.618,32.525,-24.042
-5.5703,-9.939,-4.9636,5.3217,36.084,71.602,-84.441
7.5702,1.0398,-2.5326,-26.287,58.345,35.041,-20.151
5.9318,-2.0594,-0.2782,-26.715,82.407,60.705,-83.533
7.1053,-7.7074,0.070369,-32.257,-12.348,68.788,-66.738
-7.9662,-0.27421,1.0337,-75.967,-11.007,66.724,-85.685
-8.7558,2.4458,1.0607,-13.437,5.4361,8.3018,-17.586
-4.1743,1.0408,-2.0178,-28.458,76.937,-25.713,-50.76
-8.8851,-3.8041,3.8265,-15.887,22.409,-10.335,-72.501
-8.2483,-1.8715,3.0634,-30.337,60.087,23.432,-79.579
6.4448,-0.06353,4.2048,-7.7417,22.222,17.659,-20.982
-5.7436,1.4272,-2.3469,-87.263,21.314,73.78,-101.31
-6.8534,0.2694,-0.89423,-54.799,-14.339,24.126,-62.162
9.0587,0.58249,-4.3914,-44.815,76.004,4.6463,-6.9716
5.7124,-0.18296,1.515,9.7519,38.668,50.538,-127.62
1.1688,3.6621,-3.3383,-57.516,-7.7173,4.4019,-43.642
9.1921,6.3284,2.2736,-11.205,36.547,19.151,-30.536
1.9703,-9.8683,-3.9459,-86.066,30.453,27.324,-83.5
-3.3043,3.2923,-1.6671,-11.29,-2.5698,61.573,-73.021
6.2127,1.5791,-0.35241,-37.536,-6.8531,61.385,-19.051
4.6222,-1.8266,4.3075,-36.41,-8.1812,18.291,-29.82
7.1765,2.9279,-0.10015,-27.784,74.091,1.2728,-65.888
-9.0906,6.8427,0.79389,-15.455,52.586,77.887,-11.713
-6.5324,-3.7334,-2.6919,11.059,22.948,-7.7221,-119.98
-9.7071,6.685,4.6333,-13.641,-2.9476,-12.778,-98.906
1.8536,-5.8203,3.5487,-78.192,-11.892,80.384,-2.8588
9.1116,1.8039,-4.6126,-33.568,80.92,58.407,-41.34
6.6125,0.9368,4.2181,19.134,54.155,-15.741,-31.934
1.9055,-3.6627,-2.9084,-86.015,81.062,-12.213,-76.44
0.73615,8.0105,1.2952,-44.617,18.557,-15.305,-51.216
-5.2218,-8.6947,0.74437,-64.702,60.809,33.826,-45.607
-5.8335,-1.3867,-4.2808,-43.854,48.773,72.827,-7.4421
-5.8348,-9.545,2.7275,-15.489,-9.1946,89.343,-31.392
