8.82,-3.2796,3.5836,-13.716,56.529,41.858,-47.03
7.0583,0.99103,4.7858,-57.874,72.109,56.376,-47.941
-4.4305,-9.0928,1.4103,-84.222,-1.5088,-23.429,-28.511
3.2878,-3.3566,-3.8531,-71.29,46.387,82.774,-52.11
-2.0007,-0.59228,2.4259,-33.621,82.034,-3.5232,-102.08
1.9708,4.6785,-2.2547,-32.625,-5.1153,55.686,-110.48
3.784,4.2978,3.1353,-51.363,-13.592,33.872,-95.929
-9.4433,9.5281,1.3553,-57.116,-29.746,40.946,-90.142
-6.0675,-3.9485,-4.7118,14.208,76.478,22.671,-55.654
7.1876,-6.1035,-1.8435,-24.885,55.496,52.668,-98.204
-3.2182,-2.805,3.4208,-7.6352,25.02,87.624,-118.65
-1.7433,5.717,-0.26165,-8.4951,57.544,35.175,-6.9827
-9.7949,-2.5206,-1.9778,-59.492,-5.8821,14.706,-38.819
-3.6988,1.3461,-2.0744,-56.875,29.348,32.963,-125.14
-2.4552,8.9454,4.0911,-35.522,30.016,85.37,-2.655
0.84643,-7.3537,-1.7434,-9.9293,-2.3398,86.541,-24.449
6.9904,7.6488,2.6608,-6.559,78.188,49.414,-85.493
-2.6321,-7.1213,4.4777,9.7528,14.071,9.6273,-1.4728
-3.0078,-7.7579,-4.7518,-69.32,23.681,-11.832,-86.503
7.5412,-6.9256,-4.0927,-86.305,-3.4471,-7.0192,-18.736
5.0259,1.9379,3.2333,-79.131,15.733,51.215,-78.563
-8.7586,8.0805,-2.0211,18.755,50.302,36.793,-40.735
-3.0591,2.6475,3.4121,-7.1283,39.655,25.577,-41.626
2.5709,-5.1823,-1.2599,-15.692,79.804,55.478,-119.42
-0.1397,2.1301,4.7462,-45.485,-6.3091,32.575,-123.14
-2.0145,2.3972,-4.356,-46.185,69.239,21.079,-48.539
-6.8515,-7.8081,-3.9261,-81.633,-24.503,70.173,-33.179
5.8851,0.41552,1.0546,-62.693,24.558,-15.062,-51.131
-3.0086,1.2766,-0.80061,-31.75,3.026,39.229,-31.168
5.7244,7.8404,-1.5573,-19.76,82.97,23.167,-63.959
-6.6662,0.018121,2.2016,19.502,10.241,20.485,-47.833
6.268,-0.81186,-0.39083,-80.134,31.53,11,-43.089
9.2493,9.271,-1.7823,-81.416,79.962,-1.6804,-7.3292
4.1991,9.0258,4.166,-19.617,40.656,14.002,-49.205
0.16193,-8.4906,-3.1172,-22.404,53.837,-29.448,-11.182
-8.716,8.1694,-3.7892,-66.942,14.484,83.872,-78.558
-9.5494,5.5328,-4.3082,-10.84,46.575,57.063,-80.4
-4.5908,2.3406,4.7139,-69.265,-8.0227,51.791,-29.554
3.8519,-8.8948,-1.555,-85.533,73.622,57.73,-87.588
1.1477,8.0892,-3.2429,4.3148,-20.059,-23.033,-46.172
-2.4727,-1.7076,-4.3744,-50.512,69.177,21.929,-24.035
2.1792,1.2214,4.0135,-52.391,17.494,-3.7778,-47.192
2.0706,1.2133,2.5003,-78.312,56.476,-27.374,-29.899
