2.802,-6.9941,0.50822,-23.96,31.701,-29.374,-73.952
2.301,4.7794,-0.82273,-77.825,-16.993,51.921,-103.4
8.0901,-6.2975,0.4989,-43.561,60.511,-21.018,-115.67
-3.112,4.4714,-1.0441,-51.729,-5.4318,58.889,-11.204
-7.4254,3.6013,-4.3942,-70.55,78.234,-12.216,-33.65
6.7176,-9.6332,3.4956,-27.311,59.376,35.868,-13.04
5.1207,9.9764,-3.9738,-59.894,-9.8164,70.146,-83.442
-2.4127,7.879,-1.6294,-64.805,-8.1145,27.575,-67.538
-5.3361,8.9196,4.1319,-39.825,16.951,-7.9808,-83.79
8.9263,5.4101,0.80757,-58.633,47.267,70.08,-25.641
-9.1074,-8.8862,-3.4069,14.84,-16.019,78.644,-46.026
-7.3165,-8.7097,-3.0248,1.7617,-12.203,47.917,-68.681
-6.9854,8.3806,0.90179,-0.061771,15.941,-29.106,-4.6453
-3.5499,9.0986,0.024136,-6.0961,11.17,67.434,-108.58
8.5398,1.1239,-4.8316,-38.062,78.274,4.6895,-123.29
-4.2711,6.1406,-4.6062,-0.00081213,45.036,31.176,-28.142
-6.501,2.2653,-4.7922,-23.271,22.1,-26.791,-93.877
2.1074,8.1503,0.94331,-32.683,10.32,3.2743,-9.0881
-9.7294,6.4001,-2.0482,-71.57,62.309,-27.971,-75.781
2.327,-9.3746,3.5049,16.871,23.247,7.4374,-15.444
5.788,9.0371,4.831,-59.759,71.667,-10.474,-115.6
-8.8939,-1.5996,-2.3643,-52.569,-3.6868,60.746,-92.017
6.0973,-7.5702,-3.1752,-58.386,-28.648,-22.139,-52.18
8.968,-1.2607,1.4389,-88.886,36.791,-29.099,-49.791
-0.98764,2.047,-2.1779,-38.919,24.881,-5.2252,-56.235
6.8743,-7.8563,-3.0411,-11.185,52.996,73.023,-36.196
7.1581,3.3409,2.1016,-37.931,-3.5799,14.812,-13.009
6.2128,-2.7613,1.7215,-67.719,30.106,-28.41,-35.01
-2.3267,9.7431,1.4692,-10.309,39.571,-6.3777,-62.581
8.0534,3.1965,3.8064,-58.519,85.08,36.145,-95.711
9.0426,-0.49277,-2.9025,-52.021,39.27,2.4617,-75.814
-4.4475,-7.3078,-0.62605,-59.776,41.95,56.873,-8.9055
-8.5193,-0.78649,-3.1832,-27.017,55.027,84.035,-12.813
-9.2723,-9.788,0.77136,-84.798,21.798,-7.6012,-113.66
-8.8031,3.9723,4.6589,-29.112,32.1,79.054,-57.959
-1.5452,-9.1624,2.5167,0.45948,-22.536,-17.023,-19.505
2.7582,2.6288,-1.1136,-57.717,34.784,67.632,-19.262
-5.0632,-5.953,2.1434,-77.109,-9.3498,-27.694,-50.729
-6.0706,-2.6238,3.3441,18.841,70.564,69.751,-10.358
-2.2388,9.5426,-3.7606,-1.549,22.185,-13.407,-121.8
6.9202,8.1068,1.2164,-7.1212,63.016,15.861,-52.367
-9.6698,-7.0969,-4.6532,-17.021,57.76,9.3685,-30.47
9.513,-9.2731,4.1432,-18.577,55.258,47.592,-50.244
3.5684,-3.706,-1.46,-10.765,61.125,74.201,-113.5
4.9847,-4.3487,-1.1856,-68.779,72.46,35.366,-93.164
-6.9992,9.8982,-1.0141,-31.504,32.559,34.274,-13.688
-3.5138,3.6051,0.5976,-72.637,62.354,12.095,-17.809
-3.0503,0.064938,3.1144,17.781,10.126,26.112,-33.161
-8.566,-9.2938,-3.7656,-69.048,29.022,52.667,-117.28
-8.3028,-2.6006,4.747,16.25,11.026,-12.205,-68.506
2.9595,-0.59169,2.5475,-58.857,59.435,15.558,-51.943
-0.041049,7.0568,-1.9767,-47.631,38.589,73.389,-45.258
0.93359,0.66085,-3.7978,-30.103,-4.3713,-25.541,-78.967
-5.3569,-0.44456,-3.2373,-89.42,26.584,1.4118,-81.649
