4.5714,-7.4536,-2.6914,3.9316,37.025,18.849,-78.858
-8.0751,1.7727,2.0673,-28.902,42.979,12.61,-85.917
-5.9384,-8.5479,2.601,-63.729,13.221,-26.337,-75.998
-7.5901,-3.8581,3.9969,-26.44,79.391,78.327,-49.925
-0.25055,6.8667,-0.87796,-2.1102,80.865,46.607,-121.82
9.7396,7.3313,2.2571,-64.709,-24.716,29.001,-84.058
-0.26752,3.6388,-3.7599,2.7166,-11.242,11.557,-20.108
4.6533,-4.899,3.543,-51.118,41.618,86.597,-90.073
-6.7824,6.0226,3.6445,-61.439,-22.881,33.741,-103.14
2.9882,-8.2266,-1.2437,-46.863,7.665,56.332,-46.613
-9.9436,-5.8425,1.7473,-26.019,-21.068,50.868,-57.258
5.919,-9.2324,3.9238,-54.411,9.3084,30.851,-98.728
-6.9251,-6.9222,-4.3464,-64.452,61.9,44.349,-128.34
8.2577,8.404,-4.4356,-11.359,28.215,-0.88973,-92.946
2.4329,1.2641,-4.1058,-83.918,18.363,35.01,-15.388
-3.7339,-4.9252,4.6929,-71.265,52.462,14.075,-94.134
-5.8098,-3.1871,-2.8483,0.2027,55.474,13.598,-21.147
8.9457,-1.754,-3.0323,-76.098,-24.557,-0.36882,-30.719
-3.9027,-5.1506,2.6133,-6.2323,-29.743,77.144,-80.592
2.4988,6.2158,-4.1322,-19.548,0.54618,13.053,-12.137
6.7474,-5.2279,1.1699,19.551,-24.994,-10.3,-41.256
3.3674,8.0162,1.7269,-1.8624,5.1421,32.265,-67.109
6.0973,-6.0111,0.20882,-12.406,-11.551,-0.21518,-75.464
-3.333,-5.9668,-3.819,6.8307,-29.667,71.381,-72.452
8.1064,8.961,0.64944,-49.008,69.167,-27.782,-83.536
3.9769,-5.034,1.5191,-7.2579,61.818,36.603,-29.771
8.7449,4.983,3.2201,-49.087,76.801,48.308,-13.221
7.6196,9.2557,0.75608,-9.3577,26.036,-25.78,-102.32
-5.5352,-1.284,-0.41082,14.873,10.75,43.268,-78.796
2.8481,6.4394,-2.2154,-53.825,42.744,-1.9305,-111.42
-0.5775,2.681,2.6341,-68.741,53.634,32.406,-109.6
6.3185,6.4258,-0.25812,-48.725,83.966,-5.8746,-81.306
4.6468,-5.5764,-1.8457,0.65996,-23.165,89.426,-47.704
7.0332,-7.867,1.1979,-13.478,39.388,8.9773,-22.36
-5.1999,-5.1789,4.135,18.065,-21.162,10.465,-76.047
1.1777,-0.18976,1.4401,-42.057,-4.4538,85.148,-101.93
-0.52782,5.1592,4.3551,-2.4686,-17.307,80.155,-68.546
-5.2876,1.5165,0.20159,-75.749,43.74,-4.0808,-82.388
-0.025361,8.5352,4.5702,-88.34,-15.399,38.785,-14.023
-2.998,4.2666,2.7705,-11.957,-22.609,27.723,-94.22
-6.1247,-2.6929,-3.5367,-69.033,8.4456,-25.577,-80.708
4.1909,-1.5385,-1.4141,-13.323,54.69,3.4754,-41.13
7.1693,-0.6829,4.9538,-15.713,-21.375,23.204,-121.93
3.9408,1.8022,0.18737,-46.786,67.011,63.911,-1.8301
-6.4104,2.1154,3.9382,-47.635,16.308,9.9067,-106.3
8.0085,2.5583,-2.4444,-5.6162,-1.2983,3.1527,-95.874
