-1.7905,-4.1466,2.3847,-74.173,40.48,52.508,-23.017
7.2788,-3.2434,0.74964,-61.217,26.255,-7.0001,-53.57
9.0643,2.9981,-4.3264,-58.071,78.802,74.319,-26.591
1.4503,-4.0051,3.2144,-6.6827,42.478,0.39546,-56.552
9.6371,6.5767,-1.7022,1.4008,24.938,0.56307,-88.772
1.1015,-4.4251,-1.2034,-41.136,71.635,53.692,-53.693
-2.643,-1.5618,-0.061802,-58.488,31.408,87.838,-112.5
-9.3002,-9.3124,-3.5035,-35.929,78.708,7.7629,-104.63
1.0962,9.9969,-0.67845,-39.317,-7.9768,41.414,-21.596
-2.1586,-4.3497,-2.5478,13.469,37.902,-23.906,-21.123
6.7028,5.8168,1.2341,-15.479,72.29,-0.85945,-8.8306
2.5774,-3.1279,-2.6621,-7.6876,75.444,3.4188,-101.99
4.0088,8.4329,3.1005,-40.089,-20.496,8.8848,-36.527
7.9331,5.8857,3.8491,-43.575,-6.1024,-4.7551,-77.443
2.8212,5.2091,0.50657,-45.051,42.233,-29.229,-79.023
-0.37411,-8.5513,-0.9172,-84.519,-28.751,21.641,-123.66
1.345,-6.2684,-0.17354,-47.212,39.511,27.985,-107.84
6.2936,-7.3117,3.4914,-16.396,75.974,-12.722,-96.771
-5.0719,8.9933,-3.3751,-23.513,42.686,70.941,-113.13
1.3179,6.5409,4.8817,-25.923,84.195,13.726,-91.387
-4.5196,4.5946,-3.7282,-68.076,70.738,-24.957,-83.092
-0.2056,-4.1369,4.9065,-31.998,-20.516,8.0135,-0.94514
7.5819,1.4227,0.27787,-50.908,-14.489,-26.03,-69.942
6.5338,-6.2114,-0.39667,-74.179,24.289,-4.9428,-79.354
-1.8339,5.8821,0.27049,-54.039,73.272,-3.6859,-119.85
6.0542,-9.6325,3.3573,6.7927,72.336,50.336,-78.731
3.5486,0.29242,3.4685,-31.722,38.604,25.263,-30.764
7.7533,9.5878,1.0525,-19.052,21.326,57.005,-114.85
-0.96604,-2.0196,-4.9204,19.344,29.582,41.807,-91.151
-2.5958,-6.299,0.4399,15.585,-16.807,33.975,-75.636
4.2468,2.3773,0.067129,16.184,-20.907,66.815,-28.377
-2.2062,-5.2033,4.4502,-63.762,53.025,6.2016,-1.2772
-0.9604,-5.4963,4.6221,11.229,44.97,69.313,-84.186
4.1511,3.8392,-3.6646,-88.955,53.497,-8.7631,-5.6612
7.6797,2.3029,-1.7104,-64.809,-2.054,77.08,-114.24
-3.9931,4.2075,-0.39576,-1.6154,41.673,-27.754,-116.16
0.01973,-1.5998,-4.0286,-3.0892,12.65,69,-9.9048
-2.0291,0.94082,-4.1022,-5.3593,-17.607,62.887,-21.61
2.7983,-0.56185,-2.192,-50.023,-25.024,40.567,-78.811
-9.9017,1.4077,4.8513,-87.895,57.574,-11.51,-5.4388
-4.932,5.8601,-0.96276,-83.924,6.1243,7.2941,-117.62
-5.3719,7.6357,-3.8013,-74.397,44.679,75.318,-86.632
-6.1983,3.9143,-2.2125,-21.114,-25.217,-27.792,-124.65
-5.5453,6.4235,2.7539,-37.376,54.372,82.297,-47.972
6.0001,4.5203,1.684,-73.487,77.372,-2.5283,-5.169
7.906,9.0598,3.5314,-32.828,-11.941,69.725,-8.4361
2.199,3.4004,1.6342,-13.283,-4.7922,-7.6132,-103.63
9.9296,-1.5984,3.6359,-51.013,88.08,-19.269,-120.25
-9.9132,2.9025,-4.0594,-82.472,1.2936,44.541,-125.31
-9.7339,0.93943,1.2739,-33.678,37.952,59.79,-2.8764
-0.74731,-1.2245,1.1073,-21.233,10.539,-6.4004,-84.488
-1.0347,-9.2628,2.2944,-60.758,55.256,52.048,-101.13
1.9404,8.6222,2.2472,-48.887,74.591,-26.184,-49.564
5.8024,-4.597,2.8609,-54.458,80.586,45.828,-129.68
-4.1645,-9.8249,1.5027,-52.105,62.448,-8.9551,-58.891
4.0665,9.8026,-1.8053,-13.22,73.253,-20.82,-100.25
-6.7516,2.852,-0.90937,-72.233,43.672,38.209,-22.164
0.81926,9.2184,3.0722,1.7642,52.298,52.659,-106.58
3.206,4.9493,4.0286,-48.633,-23.606,7.5456,-87.096
0.70838,-9.5641,-3.9594,-84.464,13.416,-17.679,-93.162
-6.125,4.8562,4.6385,-7.5749,64.677,62.965,-24.279
-5.2144,4.5094,1.934,-35.582,-26.293,30.728,-115.22
6.6289,-3.3553,-4.5853,16.589,41.576,-1.2312,-118.48
8.1645,8.9401,-0.84148,-14.165,54.774,-20.436,-12.94
-7.5373,-2.0287,1.5804,-22.685,48.778,4.2721,-122.72
3.8293,-5.5989,4.8551,-63.156,58.94,-14.801,-97.393
7.7786,-9.9315,1.8136,-60.494,20.892,-12.361,-11.107
-7.2452,-9.1495,-1.2888,-8.9997,52.339,47.731,-45.235
7.6227,-8.276,-1.3423,6.5415,58.152,62.506,-54.937
-8.5828,5.3278,-0.39725,-49.519,55.894,46.873,-115.56
-8.1353,8.0518,-4.0982,-8.6478,1.7662,24.278,-121.3
1.7351,-6.8204,4.1956,-2.875,-12.232,17.937,-8.4613
-1.3918,-1.5614,-2.911,-19.819,51.34,86.869,-90.71
-6.5524,-2.0129,4.2232,-48.756,52.671,65.99,-6.8129
-8.2617,-8.9837,2.6511,-85.675,16.539,9.4586,-120.24
-2.1912,7.7775,-0.44027,-27.637,23.254,1.5925,-91.176
5.2294,7.0128,4.624,-3.9301,2.9589,78.06,-40.552
-1.6849,7.6391,-0.15265,5.3148,-15.048,84.663,-121.64
4.5703,6.8183,-0.74394,2.3615,55.14,39,-52.516
-1.4221,-2.5388,3.1035,-26.392,23.005,6.8575,-87.765
2.2554,4.892,2.7161,-72.171,79.309,-7.6,-34.022
2.7441,0.87222,0.37506,-57.563,30.002,85.402,-85
7.7125,-8.6236,0.41151,10.599,72.928,-11.897,-81.873
-1.5337,4.6477,3.5103,-46.309,26.515,-11.933,-93.814
-0.22944,-6.9838,4.3866,-87.779,10.979,-28.16,-49.311
0.17564,-0.74571,0.34488,12.398,26.255,85.359,-112.66
7.6581,9.1574,-3.8015,-87.631,57.761,-10.865,-32.158
5.3228,-2.3153,0.65371,-78.242,53.26,79.306,-28.315
-8.4432,0.85684,3.5273,-55.441,66.464,-20.98,-18.262
